system:index,Dynamic world LULC,EVI,Elevation in m,Gross primary productivity in kg C per square m per 16 days,Land surface temperature in °C,Leaf area index,Methane ppb,Monthly precipitation in mm,NDVI,.geo
320,Built,0.25,42,0.0,25.51,0.99,1865.26,34.3,0.43,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.335490392754297,52.51101993320663]}"
321,Built,0.44,41,0.0,25.51,0.99,1862.79,34.3,0.71,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.344473545595493,52.51101993320663]}"
322,Built,0.49,41,0.0,25.51,0.99,1862.82,34.42,0.75,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.353456698436688,52.51101993320663]}"
323,Built,0.38,39,0.0,25.51,0.99,1863.18,34.42,0.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.362439851277882,52.51101993320663]}"
324,Built,0.27,39,0.0,25.51,0.99,1863.01,34.42,0.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.371423004119078,52.51101993320663]}"
325,Built,0.24,42,0.0,27.77,0.71,1863.79,34.42,0.43,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.380406156960273,52.51101993320663]}"
326,Built,0.18,40,0.0,27.77,0.71,1863.79,34.42,0.34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.38938930980147,52.51101993320663]}"
327,Built,0.19,43,0.0,27.77,0.71,1864.63,34.42,0.34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.398372462642664,52.51101993320663]}"
328,Built,0.24,41,0.0,27.77,0.71,1864.98,34.42,0.39,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.407355615483858,52.51101993320663]}"
329,Built,0.21,39,0.0,27.77,0.71,1865.03,34.42,0.39,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.416338768325055,52.51101993320663]}"
330,Built,0.18,40,0.0,27.77,0.71,1865.14,34.42,0.35,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.42532192116625,52.51101993320663]}"
331,Built,0.17,39,0.0,27.77,0.71,1864.23,34.42,0.32,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.434305074007444,52.51101993320663]}"
332,Built,0.18,37,0.0,27.77,0.71,1864.24,34.42,0.32,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.44328822684864,52.51101993320663]}"
333,Built,0.2,40,0.0,27.77,0.71,1864.12,36.97,0.38,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.452271379689835,52.51101993320663]}"
334,Built,0.2,41,0.0,29.41,1.03,1864.04,36.97,0.41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.461254532531031,52.51101993320663]}"
335,Built,0.21,42,0.0,29.41,1.03,1864.69,36.97,0.41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.470237685372226,52.51101993320663]}"
336,Built,0.24,42,0.0,29.41,1.03,1864.69,36.97,0.45,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.47922083821342,52.51101993320663]}"
337,Built,0.22,41,0.0,29.41,1.03,1865.52,36.97,0.37,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.488203991054617,52.51101993320663]}"
338,Built,0.18,41,0.0,29.41,1.03,1865.62,36.97,0.33,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.497187143895811,52.51101993320663]}"
339,Built,0.23,43,0.0,29.41,1.03,1865.01,36.97,0.42,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.506170296737006,52.51101993320663]}"
340,Built,0.28,42,0.0,29.41,1.03,1867.17,36.97,0.53,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.515153449578202,52.51101993320663]}"
341,Built,0.32,43,0.0,29.41,1.03,1867.17,36.97,0.54,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.524136602419397,52.51101993320663]}"
342,Built,0.35,43,0.0,29.41,1.03,1863.54,36.97,0.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.533119755260591,52.51101993320663]}"
343,Built,0.32,41,0.0,27.7,1.75,1858.86,36.97,0.53,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.542102908101787,52.51101993320663]}"
344,Built,0.34,43,0.0,27.7,1.75,1864.72,39.44,0.53,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.551086060942982,52.51101993320663]}"
345,Built,0.34,44,0.0,27.7,1.75,1864.72,39.44,0.55,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.560069213784178,52.51101993320663]}"
346,Built,0.38,46,0.0,27.7,1.75,1864.72,39.44,0.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.569052366625373,52.51101993320663]}"
347,Built,0.36,48,0.0,27.7,1.75,1868.15,39.44,0.59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.578035519466567,52.51101993320663]}"
348,Built,0.33,56,0.0,28.74,1.46,1861.26,39.44,0.57,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.587018672307764,52.51101993320663]}"
349,Built,0.33,57,0.0,28.74,1.46,1852.93,39.44,0.56,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.596001825148958,52.51101993320663]}"
350,Built,0.34,56,0.0,28.74,1.46,1852.93,39.44,0.56,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.604984977990153,52.51101993320663]}"
351,Built,0.31,65,0.0,25.11,1.3,1868.87,34.3,0.53,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.263625170024735,52.52000308604783]}"
352,Built,0.3,66,0.0,25.11,1.3,1868.94,34.3,0.53,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.272608322865931,52.52000308604783]}"
353,Built,0.25,57,0.0,25.11,1.3,1869.16,34.3,0.47,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.281591475707126,52.52000308604783]}"
354,Built,0.23,42,0.0,25.11,1.3,1868.8,34.3,0.41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.29057462854832,52.52000308604783]}"
355,Built,0.21,43,0.0,25.11,1.3,1868.8,34.3,0.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.299557781389517,52.52000308604783]}"
356,Built,0.19,44,0.0,25.11,1.3,1866.4,34.3,0.37,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.308540934230711,52.52000308604783]}"
357,Built,0.22,41,0.0,25.11,1.3,1866.51,34.3,0.43,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.317524087071908,52.52000308604783]}"
358,Built,0.22,41,0.0,25.11,1.3,1866.7,34.3,0.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.326507239913102,52.52000308604783]}"
359,Built,0.27,40,0.0,25.51,0.99,1865.23,34.3,0.47,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.335490392754297,52.52000308604783]}"
360,Built,0.27,40,0.0,25.51,0.99,1864.46,34.3,0.49,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.344473545595493,52.52000308604783]}"
361,Built,0.46,40,0.0,25.51,0.99,1864.93,34.42,0.71,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.353456698436688,52.52000308604783]}"
362,Built,0.38,39,0.0,25.51,0.99,1863.03,34.42,0.61,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.362439851277882,52.52000308604783]}"
363,Built,0.33,38,0.0,25.51,0.99,1863.07,34.42,0.52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.371423004119078,52.52000308604783]}"
364,Built,0.12,39,0.0,27.77,0.71,1863.73,34.42,0.25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.380406156960273,52.52000308604783]}"
365,Built,0.1,42,0.0,27.77,0.71,1863.73,34.42,0.24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.38938930980147,52.52000308604783]}"
366,Built,0.14,41,0.0,27.77,0.71,1864.1,34.42,0.26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.398372462642664,52.52000308604783]}"
367,Built,0.16,40,0.0,27.77,0.71,1864.53,34.42,0.32,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.407355615483858,52.52000308604783]}"
368,Built,0.21,41,0.0,27.77,0.71,1864.68,34.42,0.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.416338768325055,52.52000308604783]}"
369,Built,0.26,40,0.0,27.77,0.71,1864.83,34.42,0.48,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.42532192116625,52.52000308604783]}"
370,Built,0.28,42,0.0,27.77,0.71,1864.33,34.42,0.48,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.434305074007444,52.52000308604783]}"
371,Built,0.33,41,0.0,27.77,0.71,1864.48,34.42,0.56,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.44328822684864,52.52000308604783]}"
372,Built,0.23,44,0.0,27.77,0.71,1864.48,36.97,0.44,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.452271379689835,52.52000308604783]}"
373,Built,0.22,47,0.0,29.41,1.03,1864.59,36.97,0.41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.461254532531031,52.52000308604783]}"
374,Built,0.27,48,0.0,29.41,1.03,1865.79,36.97,0.46,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.470237685372226,52.52000308604783]}"
375,Built,0.29,47,0.0,29.41,1.03,1865.79,36.97,0.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.47922083821342,52.52000308604783]}"
376,Built,0.28,48,0.0,29.41,1.03,1865.69,36.97,0.49,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.488203991054617,52.52000308604783]}"
377,Built,0.27,52,0.0,29.41,1.03,1865.15,36.97,0.44,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.497187143895811,52.52000308604783]}"
378,Built,0.32,53,0.0,29.41,1.03,1865.1,36.97,0.54,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.506170296737006,52.52000308604783]}"
379,Built,0.38,50,0.0,29.41,1.03,1864.34,36.97,0.66,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.515153449578202,52.52000308604783]}"
380,Built,0.28,53,0.0,29.41,1.03,1865.01,36.97,0.44,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.524136602419397,52.52000308604783]}"
381,Built,0.36,52,0.0,29.41,1.03,1867.17,36.97,0.57,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.533119755260591,52.52000308604783]}"
382,Built,0.35,53,0.0,27.7,1.75,1867.29,36.97,0.55,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.542102908101787,52.52000308604783]}"
383,Built,0.34,54,0.0,27.7,1.75,1869.98,39.44,0.59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.551086060942982,52.52000308604783]}"
384,Built,0.34,55,0.0,27.7,1.75,1869.98,39.44,0.59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.560069213784178,52.52000308604783]}"
385,Built,0.35,48,0.0,27.7,1.75,1869.98,39.44,0.57,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.569052366625373,52.52000308604783]}"
386,Built,0.44,56,0.0,27.7,1.75,1867.07,39.44,0.69,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.578035519466567,52.52000308604783]}"
387,Built,0.31,58,0.0,28.74,1.46,1866.98,39.44,0.52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.587018672307764,52.52000308604783]}"
388,Built,0.34,59,0.0,28.74,1.46,1870.19,39.44,0.57,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.596001825148958,52.52000308604783]}"
389,Built,0.36,59,0.0,28.74,1.46,1870.19,39.44,0.59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.604984977990153,52.52000308604783]}"
390,Built,0.42,52,0.0,25.11,1.3,1868.87,34.3,0.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.263625170024735,52.52898623888902]}"
391,Built,0.41,53,0.0,25.11,1.3,1868.94,34.3,0.65,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.272608322865931,52.52898623888902]}"
392,Built,0.35,41,0.0,25.11,1.3,1869.16,34.3,0.57,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.281591475707126,52.52898623888902]}"
393,Built,0.4,38,0.0,25.11,1.3,1868.8,34.3,0.63,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.29057462854832,52.52898623888902]}"
394,Built,0.28,40,0.0,25.11,1.3,1868.8,34.3,0.52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.299557781389517,52.52898623888902]}"
395,Built,0.21,39,0.0,25.11,1.3,1866.4,34.3,0.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.308540934230711,52.52898623888902]}"
396,Built,0.21,38,0.0,25.11,1.3,1866.51,34.3,0.36,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.317524087071908,52.52898623888902]}"
397,Built,0.18,39,0.0,25.11,1.3,1866.7,34.3,0.31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.326507239913102,52.52898623888902]}"
398,Built,0.22,43,0.0,25.51,0.99,1865.23,34.3,0.41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.335490392754297,52.52898623888902]}"
399,Built,0.23,41,0.0,25.51,0.99,1864.46,34.3,0.41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.344473545595493,52.52898623888902]}"
400,Built,0.29,42,0.0,25.51,0.99,1864.93,34.42,0.51,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.353456698436688,52.52898623888902]}"
401,Built,0.26,40,0.0,25.51,0.99,1863.03,34.42,0.46,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.362439851277882,52.52898623888902]}"
402,Built,0.15,34,0.0,25.51,0.99,1863.07,34.42,0.29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.371423004119078,52.52898623888902]}"
403,Built,0.17,39,0.0,27.77,0.71,1863.73,34.42,0.33,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.380406156960273,52.52898623888902]}"
404,Built,0.17,40,0.0,27.77,0.71,1863.73,34.42,0.32,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.38938930980147,52.52898623888902]}"
405,Built,0.16,41,0.0,27.77,0.71,1864.1,34.42,0.34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.398372462642664,52.52898623888902]}"
406,Built,0.16,44,0.0,27.77,0.71,1864.53,34.42,0.32,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.407355615483858,52.52898623888902]}"
407,Built,0.19,44,0.0,27.77,0.71,1864.68,34.42,0.37,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.416338768325055,52.52898623888902]}"
408,Built,0.29,43,0.0,27.77,0.71,1864.83,34.42,0.52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.42532192116625,52.52898623888902]}"
409,Trees,0.36,47,0.0,27.77,0.71,1864.33,34.42,0.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.434305074007444,52.52898623888902]}"
410,Built,0.32,49,0.0,27.77,0.71,1864.48,34.42,0.53,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.44328822684864,52.52898623888902]}"
411,Built,0.21,56,0.0,27.77,0.71,1864.48,36.97,0.38,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.452271379689835,52.52898623888902]}"
412,Built,0.28,53,0.0,29.41,1.03,1864.59,36.97,0.49,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.461254532531031,52.52898623888902]}"
413,Built,0.3,54,0.0,29.41,1.03,1865.79,36.97,0.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.470237685372226,52.52898623888902]}"
414,Built,0.25,54,0.0,29.41,1.03,1865.79,36.97,0.43,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.47922083821342,52.52898623888902]}"
415,Built,0.18,55,0.0,29.41,1.03,1865.69,36.97,0.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.488203991054617,52.52898623888902]}"
416,Built,0.17,55,0.0,29.41,1.03,1865.15,36.97,0.27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.497187143895811,52.52898623888902]}"
417,Built,0.25,56,0.0,29.41,1.03,1865.1,36.97,0.46,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.506170296737006,52.52898623888902]}"
418,Built,0.33,55,0.0,29.41,1.03,1864.34,36.97,0.53,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.515153449578202,52.52898623888902]}"
419,Built,0.23,55,0.0,29.41,1.03,1865.01,36.97,0.37,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.524136602419397,52.52898623888902]}"
420,Built,0.2,57,0.0,29.41,1.03,1867.17,36.97,0.34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.533119755260591,52.52898623888902]}"
421,Built,0.31,59,0.0,27.7,1.75,1867.29,36.97,0.55,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.542102908101787,52.52898623888902]}"
422,Built,0.33,59,0.0,27.7,1.75,1869.98,39.44,0.56,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.551086060942982,52.52898623888902]}"
423,Built,0.32,57,0.0,27.7,1.75,1869.98,39.44,0.54,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.560069213784178,52.52898623888902]}"
424,Built,0.37,53,0.0,27.7,1.75,1869.98,39.44,0.59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.569052366625373,52.52898623888902]}"
425,Built,0.4,52,0.0,27.7,1.75,1867.07,39.44,0.64,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.578035519466567,52.52898623888902]}"
426,Built,0.36,58,0.0,28.74,1.46,1866.98,39.44,0.59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.587018672307764,52.52898623888902]}"
427,Built,0.33,62,0.0,28.74,1.46,1870.19,39.44,0.54,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.596001825148958,52.52898623888902]}"
428,Built,0.35,59,0.0,28.74,1.46,1870.19,39.44,0.58,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.604984977990153,52.52898623888902]}"
429,Built,0.29,39,0.0,25.11,1.3,1869.28,34.3,0.49,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.263625170024735,52.537969391730215]}"
430,Built,0.3,40,0.0,25.11,1.3,1868.91,34.3,0.51,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.272608322865931,52.537969391730215]}"
431,Built,0.38,40,0.0,25.11,1.3,1868.36,34.3,0.63,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.281591475707126,52.537969391730215]}"
432,Built,0.41,41,0.0,25.11,1.3,1867.96,34.3,0.63,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.29057462854832,52.537969391730215]}"
433,Built,0.4,37,0.0,25.11,1.3,1867.96,34.3,0.63,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.299557781389517,52.537969391730215]}"
434,Built,0.38,33,0.0,25.11,1.3,1868.07,34.3,0.62,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.308540934230711,52.537969391730215]}"
435,Built,0.26,34,0.0,25.11,1.3,1869.05,34.3,0.45,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.317524087071908,52.537969391730215]}"
436,Built,0.23,37,0.0,25.11,1.3,1869.24,34.3,0.46,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.326507239913102,52.537969391730215]}"
437,Built,0.23,38,0.0,25.51,0.99,1866.11,34.3,0.45,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.335490392754297,52.537969391730215]}"
438,Built,0.21,40,0.0,25.51,0.99,1866.02,34.3,0.36,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.344473545595493,52.537969391730215]}"
439,Built,0.22,43,0.0,25.51,0.99,1866.21,34.42,0.38,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.353456698436688,52.537969391730215]}"
440,Built,0.19,43,0.0,25.51,0.99,1866.17,34.42,0.34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.362439851277882,52.537969391730215]}"
441,Built,0.19,43,0.0,25.51,0.99,1866.5,34.42,0.37,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.371423004119078,52.537969391730215]}"
442,Built,0.26,44,0.0,27.77,0.71,1863.93,34.42,0.51,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.380406156960273,52.537969391730215]}"
443,Built,0.23,52,0.0,27.77,0.71,1863.93,34.42,0.42,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.38938930980147,52.537969391730215]}"
444,Built,0.24,51,0.0,27.77,0.71,1864.15,34.42,0.43,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.398372462642664,52.537969391730215]}"
445,Built,0.2,53,0.0,27.77,0.71,1864.15,34.42,0.38,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.407355615483858,52.537969391730215]}"
446,Built,0.19,58,0.0,27.77,0.71,1863.94,34.42,0.39,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.416338768325055,52.537969391730215]}"
447,Built,0.23,60,0.0,27.77,0.71,1863.33,34.42,0.39,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.42532192116625,52.537969391730215]}"
448,Built,0.28,53,0.0,27.77,0.71,1863.84,34.42,0.44,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.434305074007444,52.537969391730215]}"
449,Built,0.31,51,0.0,27.77,0.71,1864.13,34.42,0.53,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.44328822684864,52.537969391730215]}"
450,Built,0.33,53,0.0,27.77,0.71,1864.32,36.97,0.53,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.452271379689835,52.537969391730215]}"
451,Built,0.44,55,0.0,29.41,1.03,1865.47,36.97,0.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.461254532531031,52.537969391730215]}"
452,Built,0.3,57,0.0,29.41,1.03,1866.07,36.97,0.49,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.470237685372226,52.537969391730215]}"
453,Built,0.25,58,0.0,29.41,1.03,1866.07,36.97,0.42,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.47922083821342,52.537969391730215]}"
454,Built,0.27,62,0.0,29.41,1.03,1865.43,36.97,0.42,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.488203991054617,52.537969391730215]}"
455,Built,0.24,62,0.0,29.41,1.03,1865.23,36.97,0.44,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.497187143895811,52.537969391730215]}"
456,Built,0.25,60,0.0,29.41,1.03,1865.21,36.97,0.42,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.506170296737006,52.537969391730215]}"
457,Built,0.26,59,0.0,29.41,1.03,1865.14,36.97,0.45,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.515153449578202,52.537969391730215]}"
458,Built,0.29,56,0.0,29.41,1.03,1864.89,36.97,0.48,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.524136602419397,52.537969391730215]}"
459,Built,0.27,55,0.0,29.41,1.03,1864.86,36.97,0.45,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.533119755260591,52.537969391730215]}"
460,Built,0.29,58,0.0,27.7,1.75,1867.1,36.97,0.52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.542102908101787,52.537969391730215]}"
461,Built,0.3,62,0.0,27.7,1.75,1867.75,39.44,0.54,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.551086060942982,52.537969391730215]}"
462,Built,0.31,64,0.0,27.7,1.75,1869.96,39.44,0.52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.560069213784178,52.537969391730215]}"
463,Built,0.33,59,0.0,27.7,1.75,1869.96,39.44,0.53,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.569052366625373,52.537969391730215]}"
464,Built,0.48,51,0.0,27.7,1.75,1869.87,39.44,0.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.578035519466567,52.537969391730215]}"
465,Built,0.35,57,0.0,28.74,1.46,1869.89,39.44,0.54,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.587018672307764,52.537969391730215]}"
466,Built,0.3,59,0.0,28.74,1.46,1868.17,39.44,0.48,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.596001825148958,52.537969391730215]}"
467,Built,0.28,60,0.0,28.74,1.46,1866.98,39.44,0.47,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.604984977990153,52.537969391730215]}"
468,Built,0.41,37,0.0,25.27,2.27,1869.43,34.3,0.66,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.263625170024735,52.54695254457141]}"
469,Trees,0.52,35,0.0,25.27,2.27,1869.6,34.3,0.75,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.272608322865931,52.54695254457141]}"
470,Trees,0.5,35,0.0,25.27,2.27,1869.43,34.3,0.77,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.281591475707126,52.54695254457141]}"
471,Trees,0.46,37,0.0,25.27,2.27,1869.22,34.3,0.67,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.29057462854832,52.54695254457141]}"
472,Trees,0.39,36,0.0,27.2,1.43,1869.22,34.3,0.59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.299557781389517,52.54695254457141]}"
473,Built,0.33,38,0.0,27.2,1.43,1868.63,34.3,0.53,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.308540934230711,52.54695254457141]}"
474,Built,0.38,38,0.0,27.2,1.43,1869.23,34.3,0.58,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.317524087071908,52.54695254457141]}"
475,Built,0.46,42,0.0,27.2,1.43,1868.32,34.3,0.71,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.326507239913102,52.54695254457141]}"
476,Trees,0.39,45,0.0,27.2,1.43,1867.92,34.3,0.66,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.335490392754297,52.54695254457141]}"
477,Built,0.29,41,0.0,27.2,1.43,1868.04,34.3,0.54,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.344473545595493,52.54695254457141]}"
478,Built,0.2,44,0.0,27.2,1.43,1868.11,34.42,0.39,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.353456698436688,52.54695254457141]}"
479,Built,0.22,45,0.0,27.2,1.43,1866.39,34.42,0.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.362439851277882,52.54695254457141]}"
480,Built,0.23,45,0.0,27.2,1.43,1866.38,34.42,0.44,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.371423004119078,52.54695254457141]}"
481,Built,0.25,45,0.0,27.53,1.22,1866.59,34.42,0.46,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.380406156960273,52.54695254457141]}"
482,Built,0.27,50,0.0,27.53,1.22,1866.59,34.42,0.47,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.38938930980147,52.54695254457141]}"
483,Built,0.25,49,0.0,27.53,1.22,1866.63,34.42,0.43,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.398372462642664,52.54695254457141]}"
484,Built,0.22,55,0.0,27.53,1.22,1866.65,34.42,0.38,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.407355615483858,52.54695254457141]}"
485,Built,0.22,58,0.0,27.53,1.22,1865.29,34.42,0.42,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.416338768325055,52.54695254457141]}"
486,Built,0.23,57,0.0,27.43,1.62,1864.77,34.42,0.39,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.42532192116625,52.54695254457141]}"
